text,triplet
All it takes to define a class in Java is this:,[]
Here is an example of a Java class with two constructors:,[]
A constructor is a special method that is called when an object of the given class is created (explained later).,[]
"Java files should be named the same as the name of the class they contain, with the .java as file name extension.",[]
"As mentioned earlier, a Java class can contain data in the shape of variables.",[]
"Nested classes are typically intended to either be used only internally be the Java class that contains them, or to be used in connection with the class that contains them.",[]
The purpose of a constructor is to initialize the fields in the class.,[]
Here is an example of defining a nested class inside a Java class:,[]
"The constructors are the two methods that have the same name as the class, and which have no return type specified.",[]
The above class definition should be put in its own file named MyClass.java.,[]
"A Java method contains Java instructions that typically perform some operations on a field in the class, or on one of the parameters (also variables) values passed to the method when the method was called.",[]
"Here is the Java class, Car example from the previous section with a method added:",[]
"As mentioned earlier, you can define a nested class inside another Java class.",[]
In the class definition above I have added a setColor() method.,[]
"Only put a single class definition in each Java file, unless your class contains inner classes of some kind.",[]
"Neither of the classes in this example has any fields or methods, but both the outer and nested class could have as many fields and methods as you see fit.",[]
"In the example above, the outer class is called MyClass and the nested class is called MyNestedClass .",[]
"The object is thus also called an ""instance"" of the given class.",[]
"To create objects of a certain class, you use the new keyword.",[]
"After creating the 3 Car objects, the setColor() method is called on each object.",[]
"This example creates 3 Car variables, and assign a new instance of the Car class to each variable.",[]
"Thus, the fields of different objects (even of the same class) can vary independently of each other.",[]
"For instance, each of the Car objects above are also called an instance of the Car class, or simply ""Car instances"".",[]
You can read more about nested classes in my tutorial about nested classes in Java,[]
"Here is a simple example that creates an object, which results in the class constructor being called:",[]
The example shows a very simple Java class with a single constructor.,[]
What you have seen in this text only covers the very basics of Java classes.,[]
A Java class is a template for how objects of that class looks.,[]
"In other words, the Car class in the previous section is a template for how Car objects look.",[]
"When a Java class contains multiple constructors, we say that the constructor is overloaded (comes in multiple versions).",[]
"By default, if a parameter (or local variable) has the same name as a field in the same class, the parameter (or local variable) ""shadows"" for the field.",[]
"A class can have multiple constructors, as long as their signature (the parameters they take) are not the same.",[]
"Creating an object of a certain class is also called ""instantiating"" an object.",[]
The constructor parameters are declared inside the parentheses () after the class name part of the constructor .,[]
The parameters are passed to the constructor inside the parentheses after the class name on the right side of the equal sign.,[]
The keyword this in front of the field name (this.number) is not necessary.,[]
Using the class name for the constructor signals to the Java compiler that this is a constructor.,[]
"You don't have to define a constructor for a class, but if you don't define any constructor, the Java compiler will insert a default, no-argument constructor for you.",[]
"You need to learn about fields, constructors, methods nested classes, abstract classes, inheritance, access modifiers and interfaces too.",[]
"To signal to the Java compiler that you mean the fields of the Employee class and not the parameters, put the this keyword and a dot in front of the field name.",[]
"This is what constructor overloading means, that a Java class contains multiple constructors.",[]
"If you do define a constructor for your class, then the Java compiler will not insert the default no-argument constructor into your class.",[]
The second part of a Java constructor declaration is the name of the class the constructor belongs to.,[]
You call a constructor when you create a new instance of the class containing the constructor.,[]
A class that extends another class does not inherit its constructors.,[]
In this case it refers to the constructor in the Vehicle class.,[]
Using the keyword super refers to the superclass of the class using the super keyword.,[]
"If a subclass calls another constructor within itself, then the called constructor must call the superclass constructor.",[]
"In case you want to pass parameters to the constructor, you include the parameters between the parentheses after the class name, like this:",[]
It calls the constructor in the superclass using this Java statement:,[]
"Inside the constructor of the Employee class the firstName, lastName and birthYear identifiers now refer to the constructor parameters, not to the Employee fields with the same names.",[]
"The class that extends is called the subclass, and the class being extended is called the superclass.",[]
"Thus, some constructors may be available to all classes in your application, while other constructors are only available to classes in the same package, subclasses, or even only to the class itself (private constructors).",[]
In this example it is the first constructor in the class that is being called.,[]
"A class can have multiple constructors, and each constructor can have its own access modifier.",[]
The access modifier of a constructor determines what classes in your application that are allowed to call that constructor.,[]
"When a class extends another class it is also said to ""inherit"" from the class it extends.",[]
"For instance, if a constructor is declared protected then only classes in the same package, or subclasses of that class can call that constructor.",[]
Here is an example of a Java class with a constructor that can throw an exception:,[]
Making a constructor throw an exception can be a good idea if you want to prevent an object of the given class to be created in an invalid state.,[]
"A class can have fields, constructors and methods (plus more, but that is not important now).",[]
Here is a simple diagram illustrating the principle of objects being of a certain class.,[]
"When you create an object, that object is of a certain class.",[]
"If the factory produced cars, then the blueprint / design manual of the cars to produce corresponds to a Java class, and the physical cars produced corresponds to Java objects.",[]
"When you create an object, you say ""give me an object of this class"".",[]
The class is like a template (or blueprint) telling how objects of that class should look.,[]
"The Car class does not contain any fields, constructors or methods.",[]
The this keyword followed by parentheses and parameters means that another constructor in the same Java class is being called.,[]
The example primarily serves to show you an example of how a class declaration looks in Java code.,[]
Here is the Car class declaration from above with a field name brand added:,[]
The class determines what fields and methods the objects of that class have.,[]
"When super keyword is followed by parentheses like it is here, it refers to a constructor in the superclass.",[]
Here is the Car class from before with a constructor that initializes the brand field:,[]
"For instance, a Car class could define the field brand which all Car objects would have.",[]
"Thus, once the class is compiled it will always at least have a no-argument constructor.",[]
"If you think of a factory producing lots and lots of the same items, then the class would be the blueprint / manual of how the finished product should look, and the objects would be each of the finished products.",[]
"Packages provides a handy way of grouping related classes and interfaces, thus making modularization of your Java code easier.",[]
"When a class implements an interface, the class has to implement all the methods described in the interface.",[]
"Here is the Car class from before with a single, simple method named getBrand added:","['(entity, relation, entity): (car, includes, getbrand)']"
You can also create your own more complex data types by creating custom classes.,[]
"That these are primitive data types means that they are not objects, nor references to objects (classes and objects are explained in later texts in this Java tutorial).",[]
"More precisely, a Java enum type is a special kind of Java class.",[]
A field is a variable that belongs to a class or an object.,[]
"However, the subclass must call a constructor in the superclass inside of its the subclass constructors!",[]
"Then the toString() method will get called behind the scenes, so the value that will be printed out is the textual name of the enum instance.",[]
Notice the enum keyword which is used in place of class or interface.,[]
You can obtain an array of all the possible values of a Java enum type by calling its static values() method.,[]
An enum class automatically gets a toString() method in the class when compiled.,[]
The toString() method returns a string value of the name of the given enum instance.,"['(entity, relation, entity): (toString, returns, string)']"
Constructors are a special kind of method that is executed when an object of that class is created.,[]
All enum types get a static values() method automatically by the Java compiler.,[]
Replace the ... with the code to execute if the level variable matches the given Level constant value.,[]
It is possible for a Java enum class to have abstract methods too.,[]
The level variable will point to the Level.HIGH after executing this line.,[]
"The purpose of this exercise is to verify that you know how to create classes, how to create instance variables inside the classes, how to create an array of objects and how to iterate that array while referencing the objects in it.",[]
"For instance, in a class representing an employee, the Employee class might contain the following fields:",[]
"If an enum class has an abstract method, then each instance of the enum class must implement it.",[]
It is the method getDescription() that comes from the interface MyInterface.,[]
Notice the abstract method declaration at the bottom of the enum class.,[]
The ResultSet returned from the getTables() method contains a list of table names matching the 4 given parameters (which were all null).,[]
An enum class automatically gets a static valueOf() method in the class when compiled.,[]
"Static fields are located in the class, so you don't need an instance of the class to access static fields.",[]
The access modifier determines which object classes that can access the field.,[]
To access a non-static field you need an instance of the class (an object) on which you can access it.,[]
"Java enums extend the java.lang.Enum class implicitly, so your enum types cannot extend another class.",[]
"That means, that even if the field belongs to objects (class instances), you cannot vary the value of the field from object to object.",[]
"Thus, all instances of any class will access the same static field variable.",[]
You would probably not use all access modifiers in the same class.,[]
"Once the row is ready to be inserted into the ResultSet, call the insertRow() method.","['(class, implementation, method): (java.sql.ResultSet, provides method, insertRow())']"
"The package access modifier means that only code inside the class itself, or other classes in the same package, can access the field.",[]
The isValid() method could actually have been written in a shorter way.,[]
One class can extend another class and thereby inherit from that class.,[]
"A subclass is a specialization of a superclass, and a superclass is a generalization of one or more subclasses.",[]
"When one class inherits from another class in Java, the two classes take on certain roles.",[]
"The protected access modifier is like the package modifier, except subclasses of the class can also access the field, even if the subclass is not located in the same package.",[]
The private access modifier means that only code inside the class itself can access this Java field.,[]
The Java field access modifier determines whether the field can be accessed by classes other than the the class owning the field.,[]
"Thus, no matter how many objects you create of that class, there will only exist one field located in the class, and the value of that field is the same, no matter from which object it is accessed.",[]
"The first line creates a new Customer object (an instance of the Customer class), and stores it in a variable called customer.",[]
A non-static field value can be different for every object (instance) of a class.,[]
"In Java, static fields belongs to the class, not instances of the class.",[]
"In this example, only the first System.out.println() statement is executed inside the for loop.",[]
The class that extends (inherits from another class) is the subclass and the class that is being extended (the class being inherited from) is the superclass .,[]
Now the isValid() method returns the value returned by the value.equals() method call.,[]
"Non-static Java fields, on the other hand, are located in the instances of the class.",[]
Each instance of the class can have its own values for these fields.,[]
"Inheritance can be an effective method to share code between classes that have some traits in common, yet allowing the classes to have some parts that are different.",[]
"Here is diagram illustrating a class called Vehicle, which has two subclasses called Car and Truck.",[]
The second System.out.println() statement is not executed until after the for loop is finished.,[]
Note: Some people will claim that inheritance is a way to categorize your classes based on what they are.,[]
"For simple, data carrying classes you may declare all fields public.",[]
The public access modifier means that the field can be accessed by all classes in your application.,[]
"When a class inherits from a superclass, it inherits parts of the superclass methods and fields.",[]
"Inside the parentheses () after the for keyword, are three statements separated by semicolon (;).",[]
A class is loaded the first time it is referenced in your program.,[]
At the top of the class hierarchy you have the superclasses.,[]
Superclasses and subclasses form an inheritance structure which is also called a class hierarchy.,[]
"That way it only exists in the class, not in every object too.",[]
"In practice, however, that is not how you determine which superclasses and subclasses your application needs to have.",[]
At the bottom of the class hierarchy you have the subclasses.,[]
Java inheritance refers to the ability in Java for one class to inherit from another class.,[]
A subclass may itself be a superclass of other subclasses etc.,[]
Then it makes sense to have a common Vehicle superclass for the two classes.,[]
"In some programming languages, like C++, it is possible for a subclass to inherit from multiple superclasses (multiple inheritance).",[]
"If you never process Car and Truck objects in the same way, there is no point in having a common superclass for them, except perhaps to share code between them (to avoid writing duplicate code).",[]
"When a subclass extends a superclass in Java, all protected and public fields and methods of the superclass are inherited by the subclass.",[]
The Vehicle class can contain those fields and methods that all Vehicles need (e.g.,[]
"A class hierarchy may have multiple levels, meaning multiple levels of superclasses and subclasses.",[]
"By inherited is meant that these fields and methods are part of of the subclass, as if the subclass had declared them itself.",[]
The Java inheritance mechanism only allows a Java class to inherit from a single superclass (singular inheritance).,[]
"the superclasses contain methods with the same names and parameters, multiple inheritance was left out in Java.",[]
"Constructors are not inherited by subclasses, but a subclass constructor must call a constructor in the superclass.",[]
Private fields and methods of the superclass can never be referenced directly by subclasses.,[]
I just placed the getLicensePlate() method in the Car class to show that it is possible.,[]
This is possible because the Car class inherits from the Vehicle class.,[]
You declare that one class extends another class by using the extends keyword in the class definition.,[]
"It may also be possible to cast an object from a superclass type to a subclass type, but only if the object really is an instance of that subclass (or an instance of a subclass of that subclass).",[]
"They can, however, be referenced indirectly via methods reachable from the subclass (e.g default (package), protected and public methods).",[]
protected and public fields can be called and referenced just like the methods declared directly in the subclass.,[]
It is possible to reference a subclass as an instance of one of its superclasses.,[]
"Because the Car class extends (inherits from) the Vehicle class, it is also said to be a Vehicle.",[]
"That way, you don't need to know exactly what subclass the object is an instance of.",[]
Here is a Java code example: Car car = new Car(); Vehicle vehicle = car; First a Car instance is created.,[]
"The Car class in this example extends the Vehicle class, meaning the Car class inherits from the Vehicle class.",[]
This is referred to as upcasting (from a subclass type to a superclass type).,[]
This is referred to as downcasting (from a superclass type to a subclass type).,[]
Here is a Java method override example: public class Vehicle { String licensePlate = null; public void setLicensePlate(String licensePlate) { this.licensePlate = licensePlate; } } public class Car extends Vehicle { public void setLicensePlate(String license) { this.licensePlate = license.toLowerCase(); } } Notice how both the Vehicle class and the Car class defines a method called setLicensePlate().,"['(entity, relation, entity): (car, contains,setLicensePlate()); (vehicle, contains, setLicensePlate())']"
"As you can see, it is possible to use an instance of some subclass as if it were an instance of its superclass.",[]
"The licensePlate field is not actually being referenced from the Car class in the code above, but it could if we wanted to.",[]
The process of referencing an object of class as a different type than the class itself is called type casting.,[]
"Because the Car class extends the Vehicle class, the protected field licensePlate from the Vehicle class is inherited by the Car class.",[]
Overriding Methods In a subclass you can override (redefine) methods defined in the superclass.,[]
"Now, whenever the setLicensePlate() method is called on a Car object, it is the method defined in the Car class that is called.",[]
Upcasting and Downcasting You can always cast an object of a subclass to one of its superclasses.,[]
"Truck truck = new Truck(); // upcast to Vehicle Vehicle vehicle = truck; // downcast to car again Car car = (Car) vehicle; The Truck object can be upcast to a Vehicle object, but it cannot be downcast to a Car object later.","['(entity, relation, entity): (truck, upcast to, vehicle); (vehicle, cannot upcast to, car)']"
"For instance, using the class definitions from the example in the previous section it is possible to reference an instance of the Car class as an instance of the Vehicle class.",[]
Fields and methods with default (package) access modifiers can be accessed by subclasses only if the subclass is located in the same package as the superclass.,[]
To override a method the method signature in the subclass must be the same as in the superclass.,[]
In many cases it would have made sense to place the getLicensePlate() method in the Vehicle class where the licensePlate field is located.,[]
The instanceof instruction can determine whether a given object is an instance of some class.,[]
"Thus, this example of downcasting is valid: Car car = new Car(); // upcast to Vehicle Vehicle vehicle = car; // downcast to car again Car car2 = (Car) vehicle; However, the following downcast example is not valid.",[]
Otherwise the method in the subclass will be considered a separate method.,[]
"Here is an instanceof example that checks if a Car object is an instance of Vehicle: Car car = new Car(); boolean isVehicle = car instanceof Vehicle; Assuming that the Car class extends (inherits from) the Vehicle class, the isVehicle variable will contain the value true after this code is executed.",[]
"It would be nice if the compiler could tell you that the method being overridden no longer overrides a method in the superclass, right?",[]
Here is a Java instanceof example: Car car = new Car(); boolean isCar = car instanceof Car; After this code has been executed the isCar variable will contain the value true.,[]
"That means that the method definition in the subclass must have exactly the same name and the same number and type of parameters, and the parameters must be listed in the exact same sequence as in the superclass.",[]
"If the superclass calls a private method internally from some other method, it will continue to call that method from the superclass, even if you create a private method in the subclass with the same signature.",[]
"Fields and Inheritance As mentioned earlier, in Java fields cannot be overridden in a subclass.",[]
The instanceof instruction can also be used determine if an object is a instance of a superclass of its class.,[]
"You can call superclass implementations from any method in a subclass, like above.",[]
"If, however, the subclass calls up into a method in the superclass, and that method accesses the field with the same name as in the subclass, it is the field in the superclass that is accessed.",[]
"Look at the following lines of Java code: Car car = new Car(); car.setLicensePlate(""123""); car.updateLicensePlate(""abc""); System.out.println(""license plate: "" + car.getLicensePlate()); This Java code will print out the text 123.",[]
"If the subclass tries to access the field, it will access the field in the subclass.",[]
"Here is the same instanceof example, but using a Truck object instead of a Car object: Truck truck = new Truck(); Vehicle vehicle = truck; boolean isCar = vehicle instanceof Car; After executing this code the isCar will contain the value false.",[]
A Car object is also a Vehicle object because Car is a subclass of Vehicle.,[]
"In fact, a subclass constructor is required to call one of the constructors in the superclass as the very first action inside the constructor body.",[]
"The getLicensePlate() method, however, returns the value of the licensePlate field in the Vehicle class.",[]
"The result is, that eventually both set of methods access the licensePlate field in the Vehicle class.",[]
Both the Vehicle class and Car class has the methods setLicensePlate() and getLicensePlate().,[]
"Therefore, you will not get the same result if you call setLicensePlate() as when you call the updateLicense() method.",[]
"Look at this instanceof example: Car car = new Car(); Vehicle vehicle = car; boolean isCar = vehicle instanceof Car; Even though the vehicle variable is of type Vehicle, the object it ends up pointing to in this example is a Car object.",[]
"If you define a field in a subclass with the same name as a field in the superclass, the field in the subclass will hide (shadow) the field in the superclass.",[]
Here is how that looks: public class Vehicle { public Vehicle() { } } public class Car extends Vehicle{ public Car() { super(); //perform other initialization here } } Notice the call to super() inside the Car constructor.,[]
"For instance, you could also have called super.setLicensePlate() from a method in the Car class called updateLicensePlate() which does not override the setLicensePlate() method.",[]
The methods in the Car class calls the corresponding methods in the Vehicle class.,[]
"However, the subclass constructors have still called superclass constructors in those case.",[]
You may have seen Java classes where the subclass constructors did not seem to call the constructors in the superclass.,[]
The updateLicensePlate() method sets the license plate value on the licensePlate field in the Car class.,[]
"Let me explain why: If a class does not have any explicit constructor defined, the Java compiler inserts an implicit no-arg constructor.",[]
"In other words, constructors of a superclass are not inherited by subclasses.",[]
"Therefore, the value 123 which is set as value for the licensePlate field in the Vehicle class via the setLicensePlate() method, is what is printed out.",[]
"That means that the following version of the Car class is actually equivalent to the version shown earlier: public class Car extends Vehicle{ public Car() { } } In fact, since the constructor is now empty, we could leave it out and the Java compiler would insert it, and insert an implicit call to the no-arg constructor in the superclass.",[]
"This is how the two classes would look then: public class Vehicle { } public class Car extends Vehicle{ } Even though no constructors are declared in these two classes, they both get a no-arg constructor, and the no-arg constructor in the Car class will call the no-arg constructor in the Vehicle class.",[]
"In other words, you cannot create objects of an abstract class.",[]
"The Car class would then be required to declare a constructor, and inside that constructor call the constructor in the Vehicle class.",[]
Nested classes with the protected or public access modifier are always inherited by subclasses.,[]
"In other words, you cannot inherit from a final class in Java.",[]
"Therefore the following version of Vehicle is equivalent to the version shown just above: public class Vehicle { } Second, if a constructor does not explicitly call a constructor in the superclass, the Java compiler inserts an implicit call to the no-arg constructor in the superclass.",[]
Nested classes with the default (package) access modifier are only accessible to subclasses if the subclass is located in the same package as the superclass.,[]
Subclasses can still call the constructors in the superclass using the super() contruct.,[]
"The updateLicensePlate() method in the Car class however, accesses the licensePlate field directly.",[]
Abstract Classes and Inheritance In Java a class can be declared abstract.,[]
"If the Vehicle class did not have a no-arg constructor, but had another constructor which takes parameters, the Java compiler would complain.",[]
The Java inheritance rules are the same for abstract classes as for non-abstract classes.,[]
In Java abstract classes are intended to be extended to create a full implementation.,[]
You can always cast an object of a subclass to one of its superclasses.,[]
The PipedOutputStream class makes it possible to write to a Java pipe as a stream of bytes.,[]
An abstract class is a class that does not contain the full implementation of whatever the abstract class should do.,[]
Nested Classes and Inheritance The same Java inheritance rules apply to nested classes.,[]
Here is now that looks: public final class MyClass { } A final class cannot be extended.,[]
Notice how both the Vehicle class and the Car class defines a method called setLicensePlate().,[]
"If you override a method in a subclass, and the method is all of a sudden removed or renamed or have its signature changed in the superclass, the method in the subclass no longer overrides the method in the superclass.",[]
In a subclass you can override (redefine) methods defined in the superclass.,[]
"In the above code example the method setLicensePlate() in the Car class, calls the setLicensePlate() method in the Vehicle class.",[]
Here is a nested class inheritance example: class MyClass { class MyNestedClass { } } public class MySubclass extends MyClass { public static void main(String[] args) { MySubclass subclass = new MySubclass(); MyNestedClass nested = subclass.new MyNestedClass(); } } Notice how it is possible to create an instance of the nested class MyNestedClass which is defined in the superclass (MyClass) via a reference to the subclass (MySubclass).,[]
"The Java instanceof operator can determine if a given Java object is an instance of a given class, superclass or interface.",[]
"Assuming that the Car class extends (inherits from) the Vehicle class, the isVehicle variable will contain the value true after this code is executed.",[]
I have explained abstract classes in more detail in my Java abstract classes tutorial.,[]
"As mentioned earlier, in Java fields cannot be overridden in a subclass.",[]
"Second, if a constructor does not explicitly call a constructor in the superclass, the Java compiler inserts an implicit call to the no-arg constructor in the superclass.",[]
"If a class does not have any explicit constructor defined, the Java compiler inserts an implicit no-arg constructor.",[]
Here is Java inheritance example that illustrates how fields in subclasses shadow (hides) fields in superclasses:,[]
That means that the following version of the Car class is actually equivalent to the version shown earlier:,[]
"Even though no constructors are declared in these two classes, they both get a no-arg constructor, and the no-arg constructor in the Car class will call the no-arg constructor in the Vehicle class.",[]
The Java instanceof operator is also referred to as a type comparison operator because it compares the type of a given instance (object) with a specific type (class or interface).,[]
"In fact, since the constructor is now empty, we could leave it out and the Java compiler would insert it, and insert an implicit call to the no-arg constructor in the superclass.",[]
Here is a Java instanceof example showing a comparison of an object to its exact class:,[]
"Since all classes in Java inherit from Object, this expression will evaluate to true.",[]
Notice how it is possible to create an instance of the nested class MyNestedClass which is defined in the superclass (MyClass) via a reference to the subclass (MySubclass).,[]
"As long as the type compared to is a superclass somewhere up the inheritance hierarchy, instanceof will evaluate to true.",[]
"As also mentioned earlier, the Java instanceof operator also evaluates to true when comparing an object against a superclass of the type of that object.",[]
"The expression map instanceof Object will evaluate to true if the map variable references an object that is an instance of class Object, or any subclass of class Object.",[]
The Java instanceof operator always evaluates to false when a null variable is compared against any class or interface.,[]
"As mentioned earlier, the Java instanceof operator will evaluate to true if you compare an object to the exact class of that object.",[]
"Notice, that even if the map variable is of type HashMap, the instanceof operator returns true for the expression map instanceof Map because the HashMap class implements the Map interface.",[]
"Remember, in order to use java.util.Arrays in your Java classes you must import it.",[]
"If you override a method in a subclass, but still need to call the method defined in the superclass, you can do so using the super reference, like this:",[]
It is this statement that imports the class java.util.Arrays into your Java class.,[]
"The Java instanceof operator also evaluates to true when comparing an object against a superinterface which the class of the object, or a superclass of the object implements.",[]
"Note, that it does not matter how high up in the inheritance hierarchy the compared type is superclass of the type of the object.",[]
"Having answered this question by email multiple times, I decided to write this tutorial about Java interfaces vs abstract classes.",[]
Notice the str variable after the String class name in the instanceof expression inside the if-statement.,[]
That means that the actual class of the referenced object could be pretty much any class (since all classes are subclasses of Object).,[]
"In short, we can avoid the explicit downcast of an object when comparing it against a subclass.",[]
The Java instanceof operator also works when comparing an object against an interface instead of a class.,[]
You can convert an Java array of primitive types to a String using the Arrays.toString() method.,[]
"That is because it is not the reference type that is compared against the target class or interface, but the actual type of the referenced object.",[]
"Fourth, how to use the interface URLProcessor as variable type, even though it is the subclass UrlProcessorImpl that is instantiated.",[]
"A question I get a lot is what the difference is between Java interfaces and abstract classes, and when to use each.",[]
Here is a Java instanceof example illustrating the comparison of null against a class:,[]
"In other words, to make the classes using the interface independent of the classes implementing the interface.",[]
Abstract classes are typically used as base classes for extension by subclasses.,[]
"Thus, if a class already has a different superclass, it can implement an interface, but it cannot extend another abstract class.",[]
"Below are the code examples from the text on Java Abstract Classes, but with an interface added which is implemented by the abstract base class.",[]
"Thus, you can exchange the implementation of the interface, without having to change the class using the interface.",[]
"If you also need to provide a base class or default implementation of the interface, add an abstract class (or normal class) that implements the interface.",[]
"Some programming languages use abstract classes to achieve polymorphism, and to separate interface from implementation, but in Java you use interfaces for that.",[]
"Remember, a Java class can only have 1 superclass, but it can implement multiple interfaces.",[]
"A Java interface is a bit like a Java class, except a Java interface can only contain method signatures and fields.",[]
Here is an example of how to convert an array of int to a String using Arrays.toString():,[]
"As you can see, accessing a variable from an interface is very similar to accessing a static variable in a class.",[]
"Here is an example showing a class referencing an interface, an abstract class implementing that interface, and a subclass extending the abstract class.",[]
"However, it is possible to provide default implememntations of a method in a Java interface, to make the implementation of the interface easier for classes implementing the interface.",[]
"Just like with classes, a Java interface can be declared public or package scope (no access modifier).",[]
It possible to implement simple URL processors simply by subclassing the abstract base class.,[]
"The method, however, needs to be implemented by some class before you can access it.",[]
Here is a class that implements the MyInterface interface shown above:,[]
"Before you can really use an interface, you must implement that interface in some Java class.",[]
Here are the two Java interfaces implemented by the class above:,[]
In that case the class must implement all the methods declared in all the interfaces implemented.,[]
Using both an interface and an abstract base class makes your code more flexible.,[]
The class does not need to implement (declare) the variables of an interface.,[]
You can then reference instances of the MyInterfaceImpl class as instances of the MyInterface interface.,[]
"If a Java class implements multiple Java interfaces, there is a risk that some of these interfaces may contain methods with the same signature (name + parameters).",[]
Once a Java class implements an Java interface you can use an instance of that class as an instance of that interface.,[]
This signals to the Java compiler that the MyInterfaceImpl class implements the MyInterface interface.,[]
"If the API just adds the method to the desired interface, all classes that implements the interface must implement that new method.",[]
Java interfaces are imported using the import instruction just like Java classes.,[]
"Since a Java class can only implement at method with a given signature once, this could potentially lead to some problems.",[]
Java allows this because the class MyInterfaceImpl implements the MyInterface interface.,[]
Look at this interface and imagine that it is part of e.g.,[]
That is fine if all implementing classes are located within the API.,[]
"But if some implementing classes are located in client code of the API (the code that uses the API), then that code breaks.",[]
It is up to the classes implementing the interface to specify an implementation.,[]
Any implementation in a class takes precedence over interface default method implementations.,[]
"If the developer of the API wants to add one more method to the ResourceLoader interface, then the FileLoader class will be broken when that project upgrades to the new version of the API.",[]
"In other words, if two interfaces contain the same method signature (name + parameters) and one of the interfaces declare this method as a default method, a class cannot automatically implement both interfaces.",[]
"Especially if those constants are to be used by the classes implementing the interface, e.g.",[]
Calling a static method in an interface looks and works just like calling a static method in a class.,[]
Here is an example of calling the static print() method from the above MyInterface interface:,[]
A class that implements an interface must implement all the methods declared in the interface.,[]
In both of the above situations the Java compiler requires that the class implementing the interface(s) explicitly implements the method which causes the problem.,[]
A class implementing an interface which inherits from multiple interfaces must implement all methods from the interface and its superinterfaces.,[]
"You must always create an instance of some class that implements the interface, and reference that instance as an instance of the interface.",[]
That way there is no doubt about which implementation the class will have.,[]
That is the responsibility of these classes - to model these entities from real life.,[]
The implementation in the class takes precedence over any default implementations.,[]
"A better solution would be to create some interfaces with the storage and serialization methods on, and let the classes implement these interfaces.",[]
"When each class implements these two interfaces and their methods, you can access the methods of these interfaces by casting the objects to instances of the interface types.",[]
"One way to solve this problem would be to create a common superclass for the Vehicle and Driver class, which has the storage and serialization methods.",[]
"Where in the above diagram would you put these three methods, so they are accessible on all classes?",[]
"Please forget for a while, that implementing this functionality as methods directly on the objects may lead to a messy class hierarchy.",[]
"While it is normally possible for a class to implement multiple interfaces even if the interfaces contain methods with the same signature, this is not possible if one or more of these methods are default methods.",[]
"The class hierarchy would no longer model vehicles and drivers, but also be tied to the storage and serialization mechanisms used in your application.",[]
"Basically, polymorphism means that an instance of an class (an object) can be used as if it were of different types.",[]
"You don't need to know exactly what class a given object is of, as long as you know what interface it implements.",[]
"A class can override the implementation of a default method simply by implementing that method explicitly, as is done normally when implementing a Java interface.",[]
A generic Java interface is an interface which can be typed - meaning it can be specialized to work with a specific type (e.g.,[]
"Now when I implement the MyProducer interface in the CarProducer class, I have to include the generic type declaration too, like this:",[]
This interface represents an interface which contains a single method called produce() which can produce a single object.,[]
"The classes above are all parts of a model representing different types of vehicles and drivers, with fields and methods.",[]
"As you can probably imagine by now, interfaces provide a cleaner way of implementing cross cutting functionality in classes than inheritance.",[]
The implementation of the produce() method returns a new Car object every time it is called.,[]
"It is possible for a Java interface to inherit from another Java interface, just like classes can inherit from other classes.",[]
A Java lambda expression is thus a function which can be created without belonging to any class.,[]
"As you can see, since the generic type for the CarProducer instance is set to Car, it is no longer necessary to cast the object returned from the produce() method, since the original method declaration in the MyProducer interface states, that this method returns the same type as is specified in the generic type when used.",[]
Imagine you have a class called StateOwner which can register state event listeners.,[]
"Since the return value of produce() is Object, it can return any Java object.",[]
"For instance, the interface type of the parameter can be inferred from the method declaration of the addStateListener() method (the single method on the StateChangeListener interface).",[]
Here is an example class that creates a lambda which references a static variable from inside the lambda body:,[]
"Instead, you can lock down the generic type of the MyProducer interface already when you implement it, in the CarProducer class.",[]
"Notice how the object returned from the carProducer.produce() method call has to be cast to a Car instance, because the produce() method return type is Object.",[]
"In the example above, the compiler can infer their type from the onStateChange() method declaration.",[]
But - now it is actually possible to specify another generic type for a CarProducer instance than the type it actually returns from it's produce() method implementation.,[]
"Thus, the type of the parameters oldState and newState are inferred from the method declaration of the onStateChange() method.",[]
"If you scroll up, you can see that the CarProducer.produce() implementation returns a Car object no matter what generic type you specify for it when you create it.",[]
"As you can see, it is still not necessary to cast the object returned by produce(), as the CarProducer implementation declares that to be a Car instance.",[]
The class primarily serves to show you that a lambda can access static variables.,[]
Whatever class or object that owns the referenced method comes before the double colons.,[]
"Since the parameters of the Finder.find() and MyClass.doFind() methods match, it is possible to create a lambda expression that implements Finder.find() and references the MyClass.doFind() method.",[]
"In this case, these parameters have to match the parameters of the onStateChange() method of the StateChangeListener interface:",[]
The lambda expression is matched against the parameter type of the addStateListener() method's parameter.,[]
It is recommended that you locate your class in a Java package.,[]
"You do that by writing the class name followed by ::new, like this:",[]
A Java program starts by executing the main method of some class.,[]
"In Java, all instructions (code) have to be located inside a Java class.",[]
"Declaring a simple class without any variables, methods or any other instructions, looks like this in Java code:",[]
"Once the file is located in a file matching its class name and ending with .java, you can compile it with the Java compiler from the Java SDK, or from inside your Java IDE (which is much easier).",[]
"Because of that, we can create an instance of StringConverter and reference its convertToInt() method from a Java lambda expression, like this:",[]
"If you locate a Java class inside a Java package, you have to specify the package name at the top of the Java file.",[]
The create() method of this interface matches the signature of one of the constructors in the String class.,[]
"You can choose the name of the class to execute, but not the name of the method.",[]
Here is how the class from earlier looks with a package declaration added:,[]
